"g","van.p1.2_1","van.p1.2_2","van.p1.2_3","van.p1.2_4","van.p1.2_5","van.p1.2_6"
"tufts",1,9,6,4,5,9
"uva",1,9,9,4,4,9
"uva",1,9,6,5,4,8
"bc",1,8,4,2,5,9
"tufts",1,9,9,1,5,5
"uva",1,9,9,8,2,3
"uva",1,9,9,5,5,9
"uva",1,9,9,1,5,9
"tufts",1,9,9,4,5,9
"uva",1,9,9,1,3,9
"uva",1,9,9,5,5,9
"uva",1,9,9,4,5,9
"uva",6,9,9,5,4,1
"bc",2,8,5,5,5,9
"tufts",1,9,9,4,5,9
"tufts",1,9,9,7,3,5
"uva",1,9,9,5,5,9
"bc",1,9,9,4,5,9
"uva",1,9,9,4,5,9
"uva",1,9,9,9,1,1
"uva",2,6,9,5,3,5
"bc",1,9,9,5,5,5
"uva",1,9,9,4,5,9
"uva",1,9,9,4,5,9
"uva",5,1,9,4,4,9
"uva",1,9,9,5,1,9
"bc",1,9,9,9,1,1
"uva",1,9,9,5,5,9
"uva",1,9,9,4,5,9
"uva",1,6,9,4,5,9
"ufl",1,9,9,4,5,9
"tufts",1,9,8,1,3,9
"ufl",1,6,5,4,5,9
"ufl",1,9,9,1,1,9
"ufl",1,9,9,4,5,9
"bc",1,9,1,1,1,9
"ufl",1,9,9,8,4,1
"ufl",9,1,8,6,7,8
"uva",1,9,9,4,5,9
"ufl",1,9,9,9,5,9
"uva",6,6,6,6,7,8
"ufl",1,8,9,5,5,9
"ufl",1,3,9,4,5,9
"ufl",1,9,9,5,5,7
"ufl",1,9,9,9,1,1
"uva",5,9,9,8,2,5
"ufl",1,9,9,4,5,9
"ufl",1,9,9,5,5,9
"ufl",2,5,5,4,5,9
"bc",1,9,9,5,5,9
"ufl",1,9,9,4,5,9
"ufl",1,8,9,4,5,9
"ufl",1,9,9,4,5,9
"bc",1,9,9,9,1,1
"ufl",1,9,9,4,5,8
"uva",1,9,9,4,4,6
"bc",1,9,9,6,4,7
"uva",2,9,9,7,4,8
"uva",1,9,9,4,5,9
"ufl",1,9,9,4,5,9
"ufl",1,9,1,1,1,9
"uva",1,9,9,4,5,9
"uva",1,9,9,5,5,9
"uiuc",1,3,9,5,5,9
"bc",1,9,9,1,1,9
"uiuc",2,9,1,5,5,9
"uiuc",7,4,3,2,1,8
"uiuc",1,8,2,4,5,9
"uva",2,7,8,5,4,6
"uiuc",1,9,9,9,1,1
"uiuc",1,9,9,6,9,2
"uiuc",1,9,9,5,5,9
"uiuc",1,9,9,4,5,9
"bc",1,9,9,1,5,9
"uiuc",1,9,9,4,5,9
"uiuc",1,9,9,4,5,9
"uva",2,3,9,5,5,8
"uiuc",1,9,9,1,5,9
"uiuc",1,9,9,9,1,1
"uiuc",1,9,9,4,5,9
"uva",1,9,5,5,5,9
"uva",2,9,9,5,4,8
"uiuc",1,9,9,9,1,1
"uiuc",1,9,9,1,9,9
"uiuc",2,3,9,5,5,7
"uiuc",1,9,9,4,1,9
"uiuc",1,9,9,1,5,9
"uiuc",1,9,9,9,1,1
"bc",1,9,1,1,1,9
"bc",9,9,9,9,1,1
"bc",1,8,9,4,5,9
"bc",1,9,9,5,4,7
"bc",1,9,9,5,3,6
"bc",1,9,9,5,4,1
"bc",1,9,9,9,1,1
"bc",1,9,9,5,5,9
"bc",7,7,7,8,2,2
"bc",7,9,9,9,1,1
"tufts",1,9,9,5,5,9
"bc",1,9,9,9,1,1
"bc",1,9,1,1,9,9
"bc",1,9,9,9,1,1
"tufts",1,9,1,1,5,5
"tufts",1,9,9,6,1,5
"ufl",1,9,9,5,5,6
"tufts",1,9,9,4,4,7
"bc",1,9,9,6,5,7
"bc",1,9,9,4,5,9
"bc",1,8,9,4,5,9
"ufl",1,9,9,4,5,9
"ufl",1,9,9,5,5,9
"ufl",1,9,9,7,1,1
"ufl",1,9,9,4,5,9
"ufl",1,9,9,4,5,9
"ufl",1,9,9,6,3,1
"bc",1,9,9,9,5,1
"ufl",1,7,7,5,6,6
"ufl",1,9,9,9,1,1
"ufl",1,9,1,1,1,9
"bc",9,9,9,9,1,1
"bc",1,9,9,1,5,9
"bc",1,9,9,5,5,9
"bc",4,9,9,9,1,1
"bc",1,8,9,8,3,1
"bc",5,5,5,6,3,5
"bc",1,9,9,9,1,1
"bc",1,9,9,9,1,1
"bc",1,9,9,4,5,9
"bc",1,9,9,4,5,4
"bc",1,9,9,4,5,9
"bc",1,9,9,4,5,9
"bc",1,8,9,4,5,8
"bc",1,9,2,4,5,9
"ithaca",1,6,4,5,5,2
"ithaca",1,9,9,5,3,4
"ithaca",1,9,9,6,5,9
"ithaca",1,9,9,5,9,9
"ithaca",6,9,9,9,1,1
"marian",1,9,9,1,9,9
"marian",1,9,9,9,1,9
"marian",1,9,9,5,4,7
"marian",1,4,1,1,5,9
"marian",5,6,5,5,5,5
"marian",2,6,9,6,3,3
"marian",1,8,9,4,5,9
"marian",1,9,9,9,1,1
"marian",1,9,9,5,5,9
"marian",5,6,3,8,2,4
"marian",1,9,1,1,1,9
"marian",1,9,9,5,5,9
"marian",1,9,9,9,1,1
"marian",1,9,9,4,5,9
"marian",4,4,9,8,1,1
"marian",1,9,9,4,5,9
"ithaca",5,9,1,1,1,1
"ithaca",4,8,9,6,2,2
"ithaca",1,7,9,4,4,9
"ithaca",2,9,9,5,3,7
"ithaca",1,9,9,5,5,9
"ithaca",1,8,4,6,3,3
"ithaca",1,9,9,4,5,9
"ithaca",1,9,9,4,5,9
"ithaca",1,9,9,5,5,9
"ithaca",1,9,9,4,5,9
"ithaca",1,9,9,4,1,4
"ithaca",1,9,9,5,5,6
"ithaca",2,8,9,5,3,7
"ithaca",1,9,9,1,5,9
"ithaca",1,9,9,4,5,9
"ithaca",1,6,6,4,1,9
"ithaca",1,9,9,4,5,9
"ithaca",1,9,9,4,5,9
"ithaca",1,9,9,4,5,9
"ithaca",1,9,9,9,1,1
"ithaca",1,9,9,1,5,9
"ithaca",2,7,9,6,4,6
"ithaca",1,9,9,4,5,9
"ithaca",1,9,9,1,5,9
"ithaca",1,9,9,5,5,9
"williampat",1,8,9,5,5,9
"williampat",1,9,1,1,1,9
"williampat",1,9,9,5,5,9
"williampat",1,9,9,4,5,9
"ithaca",1,9,9,4,5,9
"ithaca",1,9,9,4,5,9
"ithaca",1,9,9,1,5,9
"ithaca",1,9,9,5,3,9
"mariantab",1,9,9,4,5,9
"ithaca",1,9,9,4,5,9
"ithaca",3,8,9,5,1,1
"ithaca",1,9,1,1,1,9
"ithaca",1,9,9,9,1,1
"ithaca",1,9,9,5,6,9
"ithaca",1,9,9,5,5,7
"ithaca",4,9,8,4,3,4
"ithaca",1,9,9,1,1,9
"ithaca",2,9,9,5,4,7
"psuabingtontab",1,9,9,7,1,1
"psuabingtontab",1,9,9,4,5,9
"psuabington",1,8,5,1,9,2
"occidtab",1,9,9,4,5,9
"ithaca",1,5,8,4,5,8
"ithaca",1,9,9,4,5,9
"ithaca",2,9,7,5,5,9
"ithaca",1,9,9,5,1,9
"ithaca",1,6,9,9,1,1
"ithaca",1,9,9,5,5,9
"ithaca",3,7,9,5,3,4
"psuabingtontab",1,9,9,9,1,1
"psuabington",1,9,9,1,1,9
"psuabingtontab",1,9,9,4,5,9
"psuabingtontab",5,6,7,6,3,4
"psuabington",2,9,8,4,4,7
"umich",9,9,9,9,1,1
"umich",1,9,9,8,1,1
"umich",1,9,9,5,5,9
"umich",4,9,9,6,4,5
"umich",3,6,5,4,7,3
"umich",1,9,9,9,1,1
"umich",1,9,1,4,5,9
"umich",2,9,9,4,5,8
"umich",2,9,9,5,4,8
"umich",2,9,9,5,2,6
"umich",1,9,9,4,5,9
"umich",9,9,9,9,1,1
"umich",1,9,9,4,5,9
"umich",5,6,9,8,6,6
"psuabingtontab",6,4,4,3,5,5
"psuabington",1,9,9,5,5,9
"psuabingtontab",9,1,9,9,1,1
"psuabington",1,8,9,6,3,2
"psuabington",1,8,9,4,5,9
"psuabington",5,9,9,9,1,1
"psuabingtontab",1,9,9,4,5,9
"psuabington",9,1,9,9,1,1
"psuabington",5,6,9,5,5,9
"psuabingtontab",1,9,9,4,5,9
"psuabingtontab",1,9,9,4,5,9
"ithaca",1,8,9,5,4,7
"ithaca",5,9,8,8,1,1
"ithaca",1,9,9,5,5,9
"ithaca",1,9,1,1,9,9
"ithaca",1,8,9,5,5,9
"ithaca",2,9,9,5,3,6
"ithaca",1,9,1,4,4,9
"psuabingtontab",1,9,9,4,5,6
"psuabington",1,9,9,1,1,9
"psuabington",1,8,6,7,5,7
"psuabington",1,9,1,4,5,9
"ithaca",4,7,9,8,3,2
"ithaca",1,9,9,5,5,9
"ithaca",2,7,9,4,6,6
"ithaca",1,9,8,5,4,8
"umich",1,9,9,5,5,9
"umich",1,9,9,1,1,1
"umich",1,8,9,4,5,9
"occid",1,9,9,5,5,9
"occidtab",1,9,9,1,5,9
"ithaca",1,8,9,4,5,9
"umich",1,9,9,5,5,9
"ithaca",1,9,9,4,5,9
"occidtab",1,9,9,4,5,9
"psuabington",1,9,9,4,5,9
"psuabington",5,8,6,5,3,6
"psuabington",1,9,9,4,5,9
"psuabingtontab",1,8,9,1,2,2
"psuabingtontab",1,9,1,1,1,9
"psuabington",1,9,9,5,5,9
"psuabington",1,8,9,4,5,8
"psuabington",1,9,9,6,5,6
"ithaca",1,9,9,4,5,9
"williampat",2,7,9,5,2,6
"williampat",1,7,7,5,5,9
"williampat",1,9,9,5,3,9
"williampat",4,9,2,6,1,4
"williampat",2,9,9,5,1,1
"williampat",1,9,9,4,5,8
"ithaca",1,9,1,1,1,9
"williampat",1,9,9,5,5,9
"umich",1,9,9,6,5,9
"umich",1,9,9,5,5,9
"psuabington",1,3,4,2,1,1
"psuabingtontab",3,4,5,4,6,4
"psuabingtontab",1,9,9,9,1,9
"umich",9,7,9,9,1,1
"umich",1,9,9,9,1,1
"umich",1,9,9,4,5,9
"umich",1,9,9,4,5,9
"psuabingtontab",1,9,9,4,5,9
"psuabingtontab",1,9,1,5,6,9
"psuabington",1,9,9,4,5,9
"ithaca",1,9,9,3,5,9
"ithaca",4,7,9,5,3,7
"psuabingtontab",1,9,9,7,5,9
"psuabington",1,9,9,4,1,1
"psuabington",1,9,9,9,1,9
"psuabington",2,8,5,4,5,9
"ithaca",1,8,9,5,5,9
"ithaca",2,9,7,5,1,1
"ithaca",1,9,9,4,5,9
"ithaca",1,9,8,4,5,7
"ithaca",5,9,9,5,1,1
"psuabingtontab",1,9,9,1,1,1
"occidtab",3,4,3,5,6,1
"williampat",2,7,8,5,5,8
"williampat",4,9,9,6,1,1
"marian",1,9,9,5,1,1
"marian",1,9,9,5,5,9
"umich",1,9,5,5,5,5
"marian",1,1,9,4,5,9
"marian",1,9,9,5,5,9
"psuabingtontab",1,9,9,4,5,9
"psuabingtontab",1,9,9,4,5,8
"psuabington",1,3,9,4,5,9
"psuabington",1,9,9,4,5,9
"psuabington",2,5,4,4,5,4
"williampat",2,9,9,4,5,8
"williampat",2,8,9,5,1,1
"williampat",1,9,9,1,1,1
"ithaca",2,7,7,4,4,7
"ithaca",1,9,9,1,5,9
"ithaca",1,9,9,4,5,9
"williampat",1,7,7,7,2,1
"psuabingtontab",1,9,9,4,5,9
"psuabingtontab",1,9,9,4,9,9
"psuabington",1,9,9,4,5,9
"ithaca",1,9,9,5,5,9
"ithaca",4,9,9,4,5,1
"williampat",1,1,9,5,1,1
"williampat",1,9,9,5,4,9
"williampat",8,8,5,4,4,1
"williampat",1,9,9,1,9,9
"williampat",1,9,7,4,5,9
"psuabington",1,9,9,9,1,1
"psuabingtontab",5,3,7,2,7,2
"psuabington",1,9,9,9,4,3
"psuabingtontab",1,9,9,5,1,1
"psuabington",1,7,1,4,5,6
"psuabington",1,9,9,4,5,9
"psuabington",1,9,9,4,5,9
"psuabingtontab",1,9,9,4,5,9
"umich",1,9,9,5,5,9
"umich",1,9,9,9,1,1
"umich",1,9,9,4,5,9
"umich",2,7,9,8,1,1
"umich",1,9,9,5,2,8
"umich",1,9,9,1,9,9
"umich",1,9,9,4,5,9
"umich",2,9,8,5,4,5
"umich",1,9,9,4,5,9
"umich",1,9,9,9,2,9
"umich",1,8,9,8,2,9
"umich",1,9,9,9,1,1
"umich",1,9,9,1,3,9
"umich",1,9,9,5,3,7
"umich",1,9,1,1,1,9
"umich",1,9,1,1,1,9
"umich",5,8,9,9,1,2
"umich",1,9,9,5,5,9
"tamu",1,9,1,5,5,9
"tamu",1,9,1,4,5,9
"tamu",1,9,1,2,9,1
"tamu",3,8,9,5,5,8
"tamu",2,5,3,7,5,1
"psuabington",5,1,9,8,1,2
"psuabingtontab",2,8,9,6,4,4
"psuabington",1,9,9,5,5,8
"psuabington",1,7,9,5,5,9
"tamu",1,9,9,9,1,9
"tamu",1,1,9,4,4,9
"tamu",1,9,9,1,5,1
"psuabington",1,9,9,4,5,9
"psuabington",6,3,9,5,5,9
"tamu",1,9,9,7,1,7
"psuabington",5,8,3,4,8,6
"tamu",1,9,9,5,1,1
"psuabington",1,9,9,1,5,1
"tamu",5,9,9,9,1,1
"tamu",1,9,9,9,1,9
"psuabington",2,8,4,5,6,5
"tamu",1,7,9,5,5,9
"psuabington",1,9,9,1,5,9
"tamu",1,9,6,6,3,4
"psuabingtontab",2,9,7,5,4,7
"tamu",1,9,9,5,5,9
"psuabington",1,9,9,5,2,5
"psuabington",8,2,9,7,5,9
"psuabington",3,9,9,5,5,6
"psuabingtontab",1,9,9,8,1,9
"psuabington",1,9,9,9,1,9
"tamu",1,8,9,4,5,7
"tamu",2,9,9,8,1,1
"tamu",1,1,9,4,5,9
"psuabington",1,9,9,4,5,9
"psuabington",1,9,4,5,2,4
"psuabington",1,9,9,5,5,8
"psuabington",7,8,7,5,3,6
"psuabingtontab",8,6,4,8,3,5
"psuabingtontab",3,8,8,7,3,7
"tamu",1,9,9,1,5,1
"psuabington",1,9,9,5,5,9
"tamu",1,9,9,1,1,1
"psuabingtontab",1,9,9,4,5,9
"psuabington",2,9,9,4,4,8
"psuabington",1,9,1,4,5,9
"tamu",4,6,7,4,6,7
"tamu",6,6,9,7,2,2
"tamu",1,9,9,4,5,9
"tamu",1,9,9,4,5,9
"mariantab",1,9,9,4,5,9
"tamu",5,8,8,7,2,1
"tamu",1,9,8,3,4,3
"tamu",6,8,9,8,3,6
"tamu",3,9,9,4,3,5
"marianipad",1,9,9,9,1,1
"marianipad",1,9,9,5,5,9
"marianipad",1,8,9,6,7,5
"marianipad",1,8,9,4,5,9
"tamu",1,9,9,5,5,5
"tamu",1,9,5,5,5,9
"tamu",1,9,9,4,5,9
"tamu",1,9,9,5,5,9
"tamu",1,9,1,1,1,9
"tamu",2,9,1,5,3,8
"tamu",1,9,9,9,5,9
"tamu",1,9,9,5,4,1
"tamu",1,9,9,4,5,9
"williampat",1,9,9,5,5,9
"williampat",1,9,9,4,5,9
"tamu",4,7,7,5,3,3
"tamu",1,9,9,4,5,9
"tamu",1,9,9,5,5,9
"tamu",1,8,9,4,5,9
"tamu",1,9,9,4,5,9
"tamu",1,8,9,4,5,9
"williampat",1,7,9,4,5,9
"williampat",1,9,9,5,5,9
"marianipad",1,9,9,4,5,9
"tamu",1,9,9,4,5,9
"tamu",1,9,9,4,5,9
"tamu",1,9,6,5,4,5
"marianipad",1,9,9,9,5,9
"tamu",1,5,9,4,5,9
"tamu",1,9,9,9,5,5
"tamu",1,9,9,5,5,9
"tamu",1,9,9,9,1,1
"psuabingtontab",1,9,9,9,1,1
"psuabington",1,9,9,5,5,9
"tamu",1,9,9,1,5,9
"tamu",9,9,1,9,1,1
"psuabingtontab",1,9,9,5,5,9
"tamu",1,9,9,5,4,4
"psuabingtontab",6,3,1,3,1,4
"tamu",5,9,9,9,5,9
"tamu",1,9,1,1,1,9
"tamu",2,9,7,4,5,8
"psuabingtontab",2,3,5,6,6,8
"tamu",1,9,9,3,5,9
"tamu",1,9,9,9,1,1
"tamu",1,9,9,9,1,1
"psuabingtontab",1,9,9,9,1,1
"tamu",1,9,1,1,1,9
"psuabingtontab",1,9,9,5,5,9
"tamu",1,9,9,5,3,9
"tamu",1,9,9,5,5,9
"tamu",1,9,6,6,4,9
"tamu",1,9,9,4,5,9
"marianipad",1,9,9,5,5,9
"tamu",9,1,9,9,1,1
"tamu",1,9,9,5,5,9
"tamu",1,9,9,4,5,9
"tamu",1,9,1,1,1,9
"tamu",1,9,9,9,1,1
"tamu",1,9,9,1,5,9
"tamu",1,9,9,6,4,9
"tamu",2,9,8,4,5,9
"tamu",1,9,9,5,5,9
"tamu",1,9,9,1,1,1
"marianipad",1,9,9,4,5,8
"psuabington",5,8,8,7,7,6
"tamu",1,9,9,1,5,9
"psuabington",5,9,9,5,3,8
"tamu",2,8,8,5,4,8
"psuabington",3,4,1,4,3,6
"psuabington",2,9,9,4,5,9
"tamu",2,9,9,5,4,8
"tamu",8,9,1,1,1,1
"psuabington",1,9,9,1,5,9
"psuabington",1,9,9,5,5,9
"tamu",1,9,9,4,5,9
"psuabington",2,9,2,7,2,4
"tamu",5,7,9,5,5,3
"tamu",1,9,9,4,5,3
"tamu",1,8,9,9,3,7
"tamu",1,9,9,5,5,7
"tamu",1,9,9,5,5,5
"tamu",1,9,5,5,5,9
"tamu",5,9,9,6,9,5
"tamu",1,9,9,1,5,9
"tamu",1,9,9,4,6,4
"tamu",5,3,3,4,5,5
"marianipad",1,9,9,1,5,8
"tamu",5,9,9,4,5,9
"tamu",2,9,9,6,1,1
"tamu",4,7,9,5,5,8
"tamu",1,9,9,4,5,9
"tamu",5,9,9,9,1,1
"tamu",1,8,9,4,5,9
"tamu",1,9,9,5,4,9
"psuabingtontab",2,2,6,4,4,4
"psuabingtontab",1,9,9,9,1,1
"williampat",1,8,9,5,2,1
"psuabingtontab",2,7,9,6,3,8
"psuabington",1,1,9,5,5,9
"psuabingtontab",6,8,9,7,3,2
"marianipad",1,9,9,5,5,9
"mariantab",1,8,9,5,5,9
"marianipad",1,9,9,5,5,9
"marian",1,9,9,5,5,9
"marian",1,9,1,1,9,9
"marian",1,9,9,1,5,9
"marian",1,9,9,5,5,9
"marian",1,9,9,5,5,9
"marian",2,3,3,1,3,4
"marian",1,9,9,4,5,9
"marian",1,9,9,6,4,7
"marian",1,9,1,4,9,1
"marian",3,7,6,4,6,3
"marian",1,9,9,5,5,9
"marian",1,8,9,4,5,9
"marian",1,8,9,5,5,9
"marian",2,9,9,3,1,1
"marian",1,9,9,4,5,9
"marian",1,9,8,5,1,1
"marian",1,7,9,5,5,9
"marian",3,4,4,3,5,4
"marian",1,6,9,5,5,9
"marian",1,9,1,5,5,6
"marian",1,9,1,9,1,1
"marian",1,9,1,1,1,9
"marian",1,9,9,1,1,9
"marian",1,3,4,2,5,3
"marian",1,9,9,6,5,9
"marian",1,9,9,4,5,8
"marian",2,9,9,5,5,8
"marian",1,9,9,5,5,9
"marian",1,9,9,9,1,1
"marian",6,6,5,5,5,7
"marian",1,8,9,5,5,9
"marian",1,9,1,4,5,9
"marian",1,9,9,1,5,9
"marian",9,9,9,9,1,1
"marian",5,9,9,8,3,6
"marian",1,9,9,4,1,1
"marian",1,9,9,5,5,9
"marian",2,3,4,3,2,3
"marian",1,9,9,2,5,9
"marian",1,9,9,9,1,1
"marian",1,9,9,5,5,9
"marian",1,9,8,4,5,9
"marian",1,9,9,1,9,1
"marian",1,9,9,4,5,9
"marian",5,6,5,5,4,5
"marian",1,8,4,5,5,9
"marianipad",1,2,8,4,5,9
"mariantab",2,1,4,4,5,5
"psuabington",2,9,9,7,9,8
"psuabingtontab",3,9,9,6,1,7
"psuabington",2,9,8,4,5,8
"psuabingtontab",5,3,9,5,1,1
"psuabington",3,9,9,5,3,6
"psuabington",1,9,9,1,1,9
"psuabington",1,9,9,9,1,1
"psuabingtontab",1,9,9,6,5,9
"psuabington",3,9,1,6,3,7
"psuabington",6,9,9,9,1,1
"psuabington",3,4,5,5,4,5
"psuabingtontab",1,9,9,4,5,8
"psuabingtontab",1,9,9,5,5,9
"psuabingtontab",2,9,1,4,4,3
"psuabingtontab",1,8,9,5,5,9
"psuabington",2,9,9,5,1,1
"psuabington",1,9,9,5,5,9
"psuabingtontab",3,7,6,2,4,6
"psuabington",3,9,4,5,3,6
"psuabington",1,9,9,1,2,9
"psuabington",1,9,9,4,5,9
"williampat",1,9,9,4,9,9
"psuabington",1,9,9,5,5,9
"williampat",1,9,1,1,1,9
"williampat",1,9,9,9,1,1
"psuabingtontab",1,9,9,4,5,9
"psuabingtontab",1,9,9,5,1,1
"psuabingtontab",2,9,9,5,3,7
"marianipad",1,9,7,3,5,9
"psuabington",9,1,1,9,9,9
"psuabington",1,8,9,5,5,9
"psuabington",1,7,9,4,5,9
"psuabington",5,9,9,5,2,3
"psuabington",1,9,9,5,5,9
"psuabington",1,9,9,5,5,5
"psuabington",1,9,9,1,5,9
"williampat",2,9,9,5,5,9
"williampat",1,9,9,1,9,9
"psuabingtontab",1,9,9,5,5,9
"psuabingtontab",1,9,9,5,5,9
"psuabington",6,7,8,7,5,6
"occidtab",2,7,9,5,3,3
"occid",1,9,9,5,4,9
"occid",1,9,9,9,1,1
"occidtab",1,9,9,1,5,9
"psuabington",1,9,9,8,1,7
"occid",1,9,9,4,5,9
"williampat",1,9,9,4,5,9
"williampat",1,9,9,9,1,1
"williampat",1,9,9,4,5,9
"occidtab",1,9,9,4,5,9
"mariantab",1,9,9,5,5,1
"occid",1,9,9,4,1,1
"occid",2,9,9,5,4,7
"occidtab",1,9,9,1,5,9
"occid",5,9,5,4,3,3
"occid",1,9,9,4,5,9
"occid",1,9,9,1,5,9
"occid",1,9,9,4,1,1
"psuabingtontab",9,9,9,9,1,1
"psuabingtontab",1,9,1,1,1,9
"occidtab",1,9,9,9,1,1
"occid",1,9,9,9,1,2
"psuabingtontab",1,9,9,5,5,9
"psuabingtontab",1,9,9,4,5,8
"occid",1,9,9,1,5,9
"occid",1,9,9,9,1,1
"occidtab",1,9,9,4,5,9
"occidtab",1,9,9,1,5,9
"psuabingtontab",4,1,9,5,4,7
"occid",2,9,9,4,5,4
"occid",1,9,9,4,5,9
"occid",1,9,9,9,1,1
"occidtab",1,9,9,1,1,9
"umich",9,9,9,9,9,9
"umich",1,9,9,6,5,7
"umich",1,9,9,9,1,1
"umich",3,9,1,1,1,1
"umich",2,9,9,5,2,8
"umich",1,9,9,9,1,1
"umich",1,9,9,4,5,9
"umich",3,9,4,5,5,9
"umich",1,9,9,9,1,1
"umich",1,9,9,9,3,6
"umich",1,9,9,5,5,9
"umich",1,9,9,5,5,9
"umich",1,9,9,4,5,9
"psuabingtontab",2,9,9,9,1,1
"psuabingtontab",1,9,9,4,5,9
"psuabingtontab",4,9,9,4,3,9
"psuabingtontab",1,9,9,5,5,9
"occidtab",1,9,9,9,1,1
"marianipad",1,9,9,9,1,1
"occidtab",1,6,2,1,1,9
"williampat",1,9,1,5,6,6
"williampat",1,9,9,4,5,9
"occid",1,9,9,4,5,9
"marianipad",9,1,9,9,1,1
"occid",1,8,9,5,4,9
"occidtab",1,9,9,5,4,5
"occid",1,9,9,4,5,9
"occidtab",1,9,9,5,4,6
"occid",1,9,9,5,5,9
"williampat",1,9,9,4,1,3
"williampat",6,6,5,6,5,2
"williampat",1,9,1,1,1,9
"occid",1,9,9,4,5,9
"occid",1,9,9,5,5,9
"occidtab",1,7,1,1,8,9
"occidtab",1,8,7,5,5,9
"occid",1,6,9,7,3,4
"occidtab",2,9,9,5,4,8
"occid",1,9,9,9,1,1
"occid",1,9,9,4,5,9
"occidtab",1,9,9,4,5,9
"occidtab",1,9,9,9,1,1
"occid",1,8,8,4,5,7
"occidtab",1,9,9,9,1,1
"occid",1,8,9,4,5,9
"occidtab",1,9,9,5,5,9
"williampat",2,9,9,1,5,8
"williampat",1,9,9,1,5,9
"williampat",2,9,9,1,5,7
"williampat",2,9,1,4,5,9
"williampat",1,9,1,1,1,8
"williampat",1,9,1,1,1,1
"williampat",1,3,2,2,2,2
"williampat",1,9,9,4,5,9
"williampat",1,9,9,4,5,9
"williampat",3,9,9,6,3,2
"occidtab",1,9,9,5,5,9
"occid",1,5,9,5,5,9
"occidtab",1,9,9,5,5,9
"williampat",9,9,9,9,1,1
"williampat",1,9,9,1,1,9
"williampat",1,9,9,4,5,9
"williampat",1,9,9,1,5,9
"williampat",3,1,7,5,5,6
"occid",1,8,8,6,4,6
"occid",1,8,9,4,5,9
"occid",1,9,9,5,5,9
"williampat",1,9,9,4,5,9
"williampat",1,9,1,1,1,9
"williampat",1,8,9,3,5,9
"williampat",1,9,9,5,5,8
"williampat",1,8,9,5,4,9
"williampat",2,9,9,5,4,1
"occid",1,9,9,5,4,4
"occid",1,9,5,4,5,5
"occidtab",1,9,9,8,1,1
"occid",1,9,9,6,5,9
"occid",1,9,1,5,3,8
"occid",1,9,9,4,5,9
"occidtab",1,9,9,1,5,9
"occidtab",1,9,1,1,1,9
"occid",1,9,9,4,5,9
"occid",9,9,9,9,1,1
"mariantab",1,9,9,4,5,9
"williampat",6,9,9,9,1,1
"williampat",1,9,9,1,5,9
"williampat",1,9,9,5,5,9
"williampat",1,7,9,5,5,9
"umich",1,9,1,1,1,1
"umich",1,9,9,4,5,9
"umich",1,9,9,4,5,9
"umich",1,9,9,9,1,1
"umich",1,9,6,4,4,9
"umich",1,9,9,5,5,8
"umich",3,5,6,6,7,8
"umich",1,9,9,4,5,9
"umich",1,9,9,5,5,9
"umich",1,9,9,4,5,9
"umich",1,9,9,8,1,1
"umich",1,9,9,9,1,1
"umich",1,8,9,5,5,5
"umich",1,9,1,1,1,5
"umich",1,9,9,5,5,9
"umich",1,9,9,9,1,1
"umich",1,9,9,9,1,1
"umich",1,9,9,6,5,9
"umich",1,4,9,9,5,9
"umich",1,9,9,1,1,1
"umich",1,9,9,4,5,9
"umich",1,9,9,4,5,9
"umich",1,9,9,9,5,9
"occidtab",2,9,9,9,1,1
"umich",1,9,9,9,1,1
"umich",1,9,9,1,5,9
"umich",1,9,9,4,5,9
"umich",1,9,9,5,5,9
"occidtab",1,9,9,4,5,9
"occid",1,9,9,4,5,9
"williampat",1,9,1,4,5,9
"williampat",1,9,9,5,5,9
"williampat",6,2,6,8,8,8
"williampat",1,9,9,4,4,9
"williampat",2,9,9,4,1,1
"mariantab",1,9,1,1,1,9
"psumain",1,9,9,5,1,9
"psumain",1,9,9,5,5,9
"psumain",5,1,3,6,3,8
"psumain",1,9,9,5,5,9
"psumain",1,9,9,4,5,9
"psumain",3,4,9,9,1,1
"psumain",1,9,9,5,5,9
"psumain",1,9,9,4,5,9
"psumain",1,9,9,5,5,9
"psumain",1,9,6,1,5,9
"psumain",2,9,7,8,5,8
"psumain",1,9,9,1,1,1
"psumain",1,9,9,5,5,9
"psumain",2,9,7,6,4,7
"psumain",1,9,9,5,5,9
"psumain",3,8,9,4,5,9
"psumain",1,8,9,4,5,8
"psumain",1,9,9,4,5,9
"psumain",1,9,9,5,5,9
"psumain",1,9,9,5,5,9
"psumain",1,9,9,4,5,9
"williampat",9,4,9,9,1,1
"williampat",5,9,9,8,1,1
"psumain",1,9,9,9,1,1
"psumain",1,9,9,5,5,9
"psumain",1,9,9,5,3,7
"psumain",1,9,9,4,9,9
"psumain",1,9,9,1,5,9
"psumain",2,9,9,9,1,1
"psumain",3,8,8,5,7,2
"williampat",1,9,9,4,5,9
"williampat",1,9,9,4,5,9
"psumain",1,9,9,4,5,9
"psumain",1,9,9,9,1,1
"psumain",2,9,8,5,2,1
"psumain",1,9,9,5,5,9
"psumain",1,9,9,5,5,1
"psumain",1,8,9,5,5,9
"mariantab",1,9,9,6,5,7
"psumain",1,9,9,1,5,9
"williampat",1,7,9,4,5,9
"occid",1,9,9,4,5,5
